"AR3"	"BB2"	"BF1"	"BF2"	"BP1"	"BZ1"	"CA1"	"CA2"	"CC1"	"CF1"	"CF2"	"CF3"	"CL1"	"CL2"	"CL3"	"CL4"	"CM1"	"CO1"	"CO2"	"CO3"	"CR1"	"DF1"	"DF2"	"DF3"	"GB1"	"GB2"	"GB3"	"GB5"	"HF1"	"HF2"	"HI1"	"HI2"	"HI3"	"HI4"	"HJ1"	"HJ2"	"IE1"	"IE2"	"IT1"	"IT2"	"JT1"	"KP1"	"KP3"	"KP4"	"LQ1"	"LQ2"	"LQ3"	"MD2"	"MD3"	"MD4"	"MD5"	"MP1"	"MP2"	"MT1"	"MT2"	"PE1"	"PE2"	"PE3"	"PE4"	"PE5"	"PE6"	"PE7"	"RT1"	"RT2"	"SA1"	"SA2"	"SB1"	"SF1"	"SF2"	"SK1"	"SK2"	"SK3"	"SN1"	"SN3"	"SP1"	"SP2"	"SR1"	"SR2"	"SR3"	"SV1"	"SV2"	"TL1"	"TL2"	"AR1"	"AR2"	"TL3"	"VC1"	"VC2"
"206565"	0	0	0	0	0	0	0	0	0	0	0.000979431929480901	0.000999000999000999	0.000893655049151028	0	0.00073909830007391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146627565982405	0	0	0	0	0	0.000858369098712446	0	0	0	0	0	0	0	0	0	0.00181159420289855	0	0	0	0	0	0	0.00255754475703325	0.00367917586460633	0	0	0.00735294117647059	0	0.00079428117553614	0.00158856235107228	0.00604490500863558	0.000873362445414847	0	0	0	0	0	0	0	0	0	0	0.00198807157057654	0.000918273645546373	0	0	0	0	0	0	0	0	0	0	0	0	0.00342172797262618	0	0
"143894"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107296137339056	0	0	0	0	0	0.000959692898272553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185356811862836	0.00254237288135593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014519056261343	0
"251983"	0	0	0	0	0	0	0	0	0	0.000763941940412529	0	0	0	0	0	0	0	0	0	0	0.000938967136150235	0	0	0	0	0	0	0	0	0	0	0.00106496272630458	0	0	0	0	0.00254237288135593	0	0	0	0	0	0.00711743772241993	0.0021551724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0
"4237652"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000892060660124889	0	0	0.000779423226812159	0	0	0	0	0	0.0413223140495868	0	0	0	0	0	0	0	0	0.0078740157480315	0	0.000894454382826476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0
"138920"	0.0164092664092664	0	0	0	0.00210970464135021	0	0	0	0	0	0	0	0.000893655049151028	0	0	0	0.00567260940032415	0	0	0	0.00187793427230047	0	0.00109769484083425	0	0.00155884645362432	0	0.000952380952380952	0	0	0.000843881856540084	0	0	0	0	0	0	0	0.000878734622144112	0.000983284169124877	0	0	0.000894454382826476	0.00593119810201661	0.0118534482758621	0	0	0	0	0	0	0	0	0	0.00311526479750779	0	0	0	0	0	0	0	0.00403225806451613	0.0121546961325967	0.0114285714285714	0	0	0	0	0	0	0.0022883295194508	0	0	0	0.0050251256281407	0	0.00226500566251416	0	0	0	0	0	0.00196656833824975	0.00433369447453954	0.00479386385426654	0	0	0.000971817298347911
"316335"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0	0.000810372771474878	0	0	0	0	0	0	0	0	0	0	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207684319833853	0	0	0	0	0	0	0	0	0.00331491712707182	0	0.00120192307692308	0.00221729490022173	0.000808407437348424	0.00246305418719212	0.00209643605870021	0	0	0	0	0	0	0	0	0	0	0.00586166471277843	0	0	0	0	0	0	0	0
"1121794"	0	0	0	0	0	0	0	0	0	0	0	0	0.000893655049151028	0	0	0.000944287063267233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220994475138122	0.00228571428571429	0	0.00554323725055432	0	0.000821018062397373	0.00209643605870021	0	0	0	0	0	0	0	0	0.00122100122100122	0	0	0.00122249388753056	0	0	0	0	0	0	0
"4461578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0	0	0	0.0929602888086643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1145234"	0	0	0	0	0	0	0	0	0	0	0.000979431929480901	0	0.000893655049151028	0	0.00073909830007391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338983050847458	0	0	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0	0	0	0	0	0	0	0.00079428117553614	0	0.000863557858376511	0.00349344978165939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0	0
"205391"	0.00193050193050193	0.000863557858376511	0.000760456273764259	0.000825082508250825	0	0.0124087591240876	0	0	0.00247831474597274	0.00458365164247517	0.00783545543584721	0.002997002997003	0.00893655049151028	0	0.00369549150036955	0	0	0	0.000904159132007233	0	0	0.00267618198037467	0	0.00178731009830206	0	0	0	0	0.00146627565982405	0.000843881856540084	0	0	0	0.00103626943005181	0.000858369098712446	0.00185356811862836	0	0.000878734622144112	0.00491642084562439	0.00984251968503937	0	0	0	0	0	0	0	0	0	0	0	0.00341005967604433	0.00294334069168506	0	0.00711462450592885	0.000919117647058824	0	0.00079428117553614	0	0	0	0	0	0	0	0	0	0	0	0.00184162062615101	0.0034324942791762	0.00695825049701789	0	0	0.00201005025125628	0	0	0	0	0	0	0.00551615445232467	0	0	0	0.0076988879384089	0.00998185117967332	0.000971817298347911
"136560"	0	0	0	0	0	0.00072992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0.00361663652802893	0	0	0.000892060660124889	0	0	0	0	0.000952380952380952	0	0	0	0	0.00106496272630458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099403578528827	0	0.00110864745011086	0.00100502512562814	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0.00181488203266788	0
"4253984"	0	0	0.000760456273764259	0	0.00632911392405063	0.0145985401459854	0	0.00117233294255569	0.0111524163568773	0	0	0	0.000893655049151028	0	0.00147819660014782	0	0.0194489465153971	0.0053475935828877	0	0	0	0	0.00329308452250274	0	0.00311769290724864	0.00253164556962025	0.00285714285714286	0	0	0	0.00165289256198347	0	0.017982017982018	0.00103626943005181	0	0.00370713623725672	0.00169491525423729	0.000878734622144112	0.0117994100294985	0.000984251968503937	0.0144230769230769	0	0	0.0140086206896552	0	0.00535905680600214	0.00089126559714795	0	0	0	0	0.00170502983802217	0	0.0083073727933541	0.00869565217391304	0.00183823529411765	0	0	0	0	0	0	0.00331491712707182	0	0	0.00221729490022173	0.00161681487469685	0	0	0.00184162062615101	0.0034324942791762	0.0099403578528827	0.00183654729109275	0	0.00100502512562814	0.00227014755959137	0	0	0.00225988700564972	0	0	0	0.00688298918387414	0	0	0	0.00453720508166969	0
"78832"	0	0.00259067357512953	0.00456273764258555	0.0066006600660066	0.00105485232067511	0.00072992700729927	0	0	0	0.0137509549274255	0.0039177277179236	0.004995004995005	0.00268096514745308	0.00107296137339056	0.00147819660014782	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00733137829912024	0.00337552742616034	0	0	0	0.00103626943005181	0.00171673819742489	0.00278035217794254	0	0	0.000983284169124877	0	0	0	0	0	0.00181159420289855	0.00107181136120043	0	0	0	0	0	0.00255754475703325	0.00294334069168506	0	0	0.00367647058823529	0.00722394220846233	0.00635424940428912	0.00158856235107228	0.00172711571675302	0.00960698689956332	0.00504032258064516	0	0	0	0	0	0	0	0	0	0.00298210735586481	0	0	0	0.00227014755959137	0	0	0	0	0	0.000788022064617809	0	0	0	0	0	0
"524203"	0	0	0	0	0.00105485232067511	0.00072992700729927	0.000975609756097561	0.00117233294255569	0.00123915737298637	0	0	0	0	0	0.00073909830007391	0	0.000810372771474878	0.00267379679144385	0.0027124773960217	0.000959692898272553	0	0.00178412132024978	0.00109769484083425	0	0.000779423226812159	0	0	0	0	0	0	0	0	0	0	0	0.00338983050847458	0.00263620386643234	0.000983284169124877	0.00196850393700787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311526479750779	0	0	0	0	0	0	0	0	0	0	0.00240384615384615	0.00332594235033259	0.000808407437348424	0	0	0	0	0	0.00183654729109275	0	0.00402010050251256	0.00227014755959137	0	0	0.00112994350282486	0	0	0	0.00196656833824975	0	0	0	0.000907441016333938	0.00194363459669582
"992405"	0	0	0	0	0.00105485232067511	0	0	0	0	0	0	0	0	0.00214592274678112	0	0.0028328611898017	0	0.00089126559714795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169491525423729	0.000878734622144112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158102766798419	0	0	0	0	0	0	0.00100806451612903	0	0	0	0	0	0	0	0	0	0.00099403578528827	0	0.00110864745011086	0	0	0	0	0.00451977401129944	0	0	0	0.000983284169124877	0	0	0	0.000907441016333938	0.00194363459669582
"2427929"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00410958904109589	0	0	0	0	0	0	0	0	0	0	0	0	0.00480769230769231	0	0	0	0	0	0	0.0118110236220472	0.00636942675159236	0.0112107623318386	0.0108303249097473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164203612479475	0.00314465408805031	0	0	0	0	0	0	0	0	0.00122100122100122	0.00112994350282486	0.00234466588511137	0.00733496332518337	0	0	0	0	0	0	0
"528336"	0	0	0	0	0	0	0	0	0.00495662949194548	0	0	0	0.000893655049151028	0	0.00073909830007391	0	0	0	0	0	0	0	0	0	0.000779423226812159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178890876565295	0	0.00107758620689655	0	0	0	0	0	0	0	0	0	0.00207684319833853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"154494"	0	0.00259067357512953	0.0281368821292776	0.0099009900990099	0	0	0	0	0.00247831474597274	0.0229182582123759	0.0039177277179236	0	0.00268096514745308	0.0160944206008584	0.00813008130081301	0.00377714825306893	0	0	0	0.00191938579654511	0	0.00624442462087422	0	0.0134048257372654	0	0	0	0	0.0403225806451613	0.0320675105485232	0	0	0	0.0259067357512953	0.000858369098712446	0.00278035217794254	0.00508474576271186	0.00527240773286467	0	0	0	0	0	0.00107758620689655	0.0036231884057971	0.0653804930332262	0.035650623885918	0	0	0	0	0.00255754475703325	0.000735835172921266	0	0	0	0.00309597523219814	0.0635424940428912	0.0436854646544877	0.0561312607944732	0.0462882096069869	0.0262096774193548	0	0	0	0	0	0	0	0.000920810313075506	0	0.00298210735586481	0	0	0	0.00340522133938706	0	0	0	0	0	0	0	0	0.00191754554170662	0	0.000907441016333938	0.00194363459669582
"4476852"	0	0	0	0	0	0.00072992700729927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102974828375286	0.0159045725646123	0	0	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0	0
"831179"	0.000965250965250965	0	0	0	0	0	0	0	0	0	0	0	0.00178731009830206	0	0	0	0	0	0	0	0	0	0.0021953896816685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196656833824975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00237154150197628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000918273645546373	0	0.00201005025125628	0	0	0	0.00112994350282486	0	0	0	0	0	0	0	0	0.00194363459669582
"361100"	0	0	0	0	0	0	0	0.00117233294255569	0.00495662949194548	0	0	0	0	0	0.00073909830007391	0	0.00162074554294976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212992545260916	0	0	0.00171673819742489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100806451612903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1059557"	0.000965250965250965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106496272630458	0	0	0	0	0.00847457627118644	0.000878734622144112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110497237569061	0	0	0	0.00242522231204527	0	0	0	0	0	0	0	0.00100502512562814	0	0	0	0	0	0	0	0	0.00108342361863489	0	0	0	0
"215388"	0.00193050193050193	0	0	0	0	0.00145985401459854	0.00195121951219512	0.00117233294255569	0	0	0	0	0	0.00107296137339056	0.00073909830007391	0	0	0.0017825311942959	0.00361663652802893	0	0	0	0	0	0	0	0	0	0	0	0	0.00106496272630458	0.000999000999000999	0	0	0	0.00254237288135593	0	0	0.00393700787401575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00623052959501558	0.00395256916996047	0	0	0	0	0	0	0	0	0	0.00240384615384615	0	0	0	0	0.00828729281767956	0.0034324942791762	0.00397614314115308	0	0	0.00201005025125628	0	0.00453001132502831	0	0.00225988700564972	0	0	0	0	0	0.000958772770853308	0	0.00272232304900181	0
"830015"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220994475138122	0	0	0.00886917960088692	0	0	0.00314465408805031	0	0	0	0	0	0	0	0	0	0	0.00117233294255569	0.00488997555012225	0	0	0	0	0	0	0
"237658"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181159420289855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"210607"	0	0	0	0	0.00105485232067511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843881856540084	0.00285714285714286	0	0	0	0	0	0.000999000999000999	0	0	0	0.000847457627118644	0	0	0	0	0	0	0.00107758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00360576923076923	0	0	0	0.00209643605870021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"152795"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147819660014782	0	0	0	0.000904159132007233	0	0	0.008028545941124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0	0.00255754475703325	0	0	0	0.000919117647058824	0	0.00158856235107228	0.00555996822875298	0.00172711571675302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000788022064617809	0	0	0	0.00171086398631309	0	0
"789791"	0	0	0	0	0	0	0	0	0.00123915737298637	0.00152788388082506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181159420289855	0	0	0	0	0	0	0	0	0	0	0.00643382352941176	0.00206398348813209	0.0079428117553614	0	0.000863557858376511	0.00174672489082969	0	0	0	0	0	0	0	0	0	0	0.00099403578528827	0	0	0	0	0	0	0	0	0	0.000788022064617809	0	0	0	0	0	0
"808498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021953896816685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015005359056806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1106842"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00295275590551181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158102766798419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099403578528827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1574978"	0	0	0	0	0	0	0	0	0.00123915737298637	0	0	0	0	0.00107296137339056	0	0	0	0	0	0	0	0	0.00109769484083425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000983284169124877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103842159916926	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000821018062397373	0	0	0	0	0	0	0.00301507537688442	0	0	0	0	0	0	0	0.00393313667649951	0	0	0	0	0
"255186"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146627565982405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017825311942959	0	0	0	0	0	0	0	0	0.00183823529411765	0.00103199174406605	0.00079428117553614	0.00317712470214456	0.00949913644214162	0.00174672489082969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"105552"	0	0	0.00152091254752852	0.00165016501650165	0	0.00145985401459854	0.000975609756097561	0	0	0.000763941940412529	0	0	0	0.00214592274678112	0	0	0	0.0017825311942959	0	0	0	0.00267618198037467	0.00109769484083425	0	0	0	0	0	0	0	0	0	0	0.00414507772020725	0	0	0	0.000878734622144112	0	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0	0.00170502983802217	0.00147167034584253	0	0	0	0	0	0	0	0	0.00100806451612903	0	0	0	0	0	0	0.00314465408805031	0	0	0	0	0	0.00100502512562814	0	0	0	0	0.00234466588511137	0	0	0	0	0	0	0	0
"676066"	0	0	0	0	0	0	0	0	0.00123915737298637	0	0	0	0	0	0	0	0	0.00089126559714795	0.000904159132007233	0	0	0	0.00329308452250274	0	0.000779423226812159	0.000843881856540084	0	0	0	0	0	0	0.000999000999000999	0	0	0	0	0	0.00196656833824975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0.00240384615384615	0	0	0	0	0	0	0	0.00275482093663912	0.00221729490022173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3270623"	0	0	0.000760456273764259	0	0	0	0	0	0	0.00229182582123759	0	0	0	0	0	0	0	0	0	0	0	0.000892060660124889	0	0	0	0	0	0	0.00219941348973607	0.000843881856540084	0	0	0	0.00207253886010363	0	0	0	0	0	0	0	0	0	0	0	0.00107181136120043	0.00623885918003565	0	0	0	0	0	0	0	0	0.00183823529411765	0.00103199174406605	0.00079428117553614	0.00158856235107228	0.00259067357512953	0.000873362445414847	0	0	0	0	0	0	0	0	0	0	0.00198807157057654	0	0	0	0.00340522133938706	0	0	0	0	0	0	0.00196656833824975	0	0	0.000855431993156544	0	0
"543528"	0.000965250965250965	0	0	0	0.00105485232067511	0	0	0	0.00123915737298637	0	0	0	0	0	0	0	0.000810372771474878	0	0	0	0.000938967136150235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000894454382826476	0.00118623962040332	0.00431034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121546961325967	0.00114285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075839653304442	0	0	0	0
"583508"	0	0	0	0	0	0	0	0.00351699882766706	0	0	0	0	0	0	0	0	0	0.00089126559714795	0	0.000959692898272553	0	0	0	0	0.000779423226812159	0	0	0	0	0	0	0	0	0	0.000858369098712446	0	0	0	0	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0.00110864745011086	0	0	0	0	0	0	0	0.00110864745011086	0	0	0	0.00122100122100122	0	0	0	0	0	0	0	0	0.00181488203266788	0
"157564"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445632798573975	0	0	0	0	0	0	0	0	0.000952380952380952	0	0	0	0	0	0	0	0	0	0	0	0.00589970501474926	0	0	0	0	0	0	0	0	0	0.00127388535031847	0	0.000902527075812274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0	0.000918273645546373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"252325"	0	0	0	0.000825082508250825	0	0	0.000975609756097561	0	0	0	0	0	0.000893655049151028	0.00107296137339056	0	0	0	0	0	0	0	0.000892060660124889	0.00109769484083425	0.000893655049151028	0.00155884645362432	0	0	0	0.000733137829912023	0	0	0	0	0	0.00171673819742489	0	0	0	0	0.000984251968503937	0	0.000894454382826476	0	0	0	0	0	0	0.00127388535031847	0	0	0	0.0022075055187638	0.00103842159916926	0	0	0	0	0	0	0	0	0	0	0	0	0.000808407437348424	0	0	0.000920810313075506	0	0	0	0.00110864745011086	0	0	0	0	0	0.00117233294255569	0.00244498777506112	0.000788022064617809	0	0	0	0	0	0.00194363459669582
"1091321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00311769290724864	0	0	0	0	0	0.00165289256198347	0	0	0	0	0	0	0	0	0	0.00360576923076923	0.00178890876565295	0	0	0	0	0	0.00196850393700787	0.00127388535031847	0	0.00180505415162455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242522231204527	0	0	0	0	0	0	0.00221729490022173	0	0	0	0	0.00225988700564972	0.00117233294255569	0	0	0	0	0	0	0	0.00485908649173955
"4319239"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000904159132007233	0	0.00375586854460094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984251968503937	0	0	0	0	0	0	0	0.00196850393700787	0	0	0.00180505415162455	0	0	0	0	0	0	0	0.00079428117553614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225988700564972	0	0	0	0	0	0	0	0	0
"4458583"	0	0.00259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919117647058824	0.0278637770897833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"822282"	0.0154440154440154	0	0	0	0.00210970464135021	0	0.00390243902439024	0.00117233294255569	0.00371747211895911	0	0	0	0.000893655049151028	0	0.00147819660014782	0	0	0	0.00180831826401447	0	0.00187793427230047	0	0	0	0.00155884645362432	0.00253164556962025	0.00761904761904762	0	0	0	0	0.00106496272630458	0	0	0.00257510729613734	0.00092678405931418	0	0	0	0.000984251968503937	0	0.000894454382826476	0	0.00107758620689655	0	0	0	0	0	0	0	0	0	0	0.000790513833992095	0	0	0	0	0	0	0	0	0.00114285714285714	0.00120192307692308	0	0	0	0	0	0.005720823798627	0.00099403578528827	0	0	0.00100502512562814	0	0.00113250283125708	0.00122100122100122	0	0	0	0	0.0186823992133727	0.0108342361863489	0.00287631831255992	0	0	0.00485908649173955
"2258522"	0	0	0	0	0	0	0	0	0	0.000763941940412529	0	0	0	0.00107296137339056	0.00073909830007391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912023	0	0	0	0	0	0	0.00185356811862836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341005967604433	0	0	0	0	0	0.00079428117553614	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112994350282486	0	0	0	0	0	0	0	0	0
"4446003"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984251968503937	0.00127388535031847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443458980044346	0	0	0	0	0	0	0	0	0	0	0	0.00732600732600733	0	0.00234466588511137	0.00122249388753056	0	0	0	0	0	0	0
"562604"	0.00965250965250965	0	0	0	0.00105485232067511	0	0.0126829268292683	0.0117233294255569	0.00371747211895911	0	0	0	0	0	0	0	0.00567260940032415	0	0	0.00191938579654511	0.000938967136150235	0	0	0	0	0	0.000952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00536672629695885	0.00118623962040332	0.00431034482758621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0.00113250283125708	0	0	0	0	0	0	0.00541711809317443	0	0	0	0
"89699"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0.00178412132024978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000878734622144112	0	0	0	0	0	0	0	0.00857449088960343	0	0	0	0	0	0.000852514919011083	0	0.00103842159916926	0	0	0	0	0	0	0	0	0	0	0	0.00110864745011086	0	0	0.0010482180293501	0	0	0	0	0	0	0.00113507377979569	0	0.00122100122100122	0	0	0.00122249388753056	0.00157604412923562	0.00196656833824975	0	0	0	0	0
"2557604"	0	0	0	0	0	0	0	0	0	0.000763941940412529	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092678405931418	0	0.000878734622144112	0	0	0	0	0	0.00107758620689655	0	0	0	0	0	0	0	0	0.000735835172921266	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0.00368324125230203	0.0011441647597254	0	0	0	0	0	0.00113250283125708	0	0	0	0	0	0	0	0	0	0	0
"111105"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0.00688976377952756	0.00636942675159236	0	0.00451263537906137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110864745011086	0	0.000821018062397373	0	0	0	0	0	0	0	0	0	0	0	0	0.00122249388753056	0	0	0	0	0	0	0
