"GN01P"	"GN01P.o"	"GN02P"	"GN02P.o"	"GN03P"	"GN03P.o"	"GN04P"	"GN04P.o"	"GN05P"	"GN05P.o"	"GN06P"	"GN06P.o"	"GN07P"	"GN07P.o"	"GN08P"	"GN08P.o"	"GN09P"	"GN09P.o"
"4401275"	0	0	0.00364963503649635	0.00380952380952381	0.0173913043478261	0.0145593869731801	0.00213371266002845	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"4377663"	0	0.00121138703815869	0.00304136253041363	0.00317460317460317	0.00144927536231884	0.00459770114942529	0	0	0.00178094390026714	0	0.00168350168350168	0.00181159420289855	0	0.00146520146520147	0.000922509225092251	0.0018957345971564	0.00201612903225806	0.00101317122593718
"2811010"	0	0	0	0	0	0	0	0.000798722044728434	0.00267141585040071	0.00290135396518375	0	0.00181159420289855	0	0.00146520146520147	0.000922509225092251	0	0	0
"4392408"	0	0	0.00121654501216545	0	0.00217391304347826	0	0	0.000798722044728434	0	0	0	0.000905797101449275	0.00066711140760507	0.000732600732600733	0.0018450184501845	0.0028436018957346	0	0
"3069114"	0	0	0.000608272506082725	0	0.00072463768115942	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"3569839"	0	0	0	0	0	0	0	0	0	0.000967117988394584	0	0	0.00066711140760507	0	0	0	0	0.00101317122593718
"3555677"	0	0	0	0	0	0	0.000711237553342817	0.000798722044728434	0.000890471950133571	0.000967117988394584	0	0	0.00066711140760507	0.00146520146520147	0.000922509225092251	0.000947867298578199	0.00100806451612903	0
"1573031"	0.00127145581691036	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1932084"	0	0	0	0	0	0	0	0	0.00178094390026714	0	0	0	0.00066711140760507	0	0	0	0	0
"250836"	0.00635727908455181	0.000605693519079346	0.00121654501216545	0	0.00144927536231884	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4475968"	0	0	0.000608272506082725	0.00126984126984127	0.00144927536231884	0.00306513409961686	0.0042674253200569	0.00479233226837061	0.00178094390026714	0.000967117988394584	0.000841750841750842	0	0.00066711140760507	0.00293040293040293	0.0018450184501845	0.0018957345971564	0.00201612903225806	0.00202634245187437
"4357540"	0.00317863954227591	0.00121138703815869	0.00121654501216545	0.00253968253968254	0	0.00229885057471264	0.00355618776671408	0.000798722044728434	0	0.00193423597678917	0	0.00181159420289855	0	0	0	0	0	0
"4299182"	0	0	0	0	0	0.000766283524904215	0	0.000798722044728434	0	0.000967117988394584	0	0	0	0	0	0	0	0
"4405579"	0	0	0	0	0.00072463768115942	0.00229885057471264	0.00142247510668563	0	0.000890471950133571	0	0	0	0	0	0	0	0.00100806451612903	0
"3394691"	0	0.00121138703815869	0.00121654501216545	0.00126984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4257212"	0	0	0	0	0	0	0	0	0	0	0	0.00181159420289855	0	0	0.000922509225092251	0	0	0
"99945"	0.000635727908455181	0	0	0.000634920634920635	0.00072463768115942	0	0	0	0	0	0.00168350168350168	0.000905797101449275	0	0.00146520146520147	0	0	0	0
"4332893"	0	0	0	0	0.00072463768115942	0.000766283524904215	0.000711237553342817	0.00159744408945687	0	0.00290135396518375	0.000841750841750842	0.000905797101449275	0	0	0	0	0	0
"4398626"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0.000922509225092251	0	0	0.00101317122593718
"4338067"	0.00190718372536554	0	0.000608272506082725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4041989"	0	0	0	0	0.00072463768115942	0.000766283524904215	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"3313618"	0.000635727908455181	0	0	0	0	0	0.000711237553342817	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"244729"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0	0.000947867298578199	0.00100806451612903	0
"4337828"	0	0	0	0	0	0.000766283524904215	0.000711237553342817	0	0.00356188780053428	0.00290135396518375	0.000841750841750842	0	0	0.000732600732600733	0.000922509225092251	0	0.00100806451612903	0.00101317122593718
"1732164"	0	0.000605693519079346	0.000608272506082725	0.000634920634920635	0.00072463768115942	0.000766283524904215	0.00142247510668563	0.0023961661341853	0	0	0	0	0	0	0	0	0	0
"4429918"	0	0	0	0.00126984126984127	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"1959084"	0	0	0	0.000634920634920635	0.00072463768115942	0.00153256704980843	0.00284495021337127	0.000798722044728434	0	0.000967117988394584	0.00252525252525253	0	0	0.000732600732600733	0	0	0	0
"4412482"	0	0	0.000608272506082725	0	0	0	0.00142247510668563	0.00159744408945687	0.000890471950133571	0.000967117988394584	0.000841750841750842	0	0.00133422281521014	0.00293040293040293	0.000922509225092251	0	0	0
"4403333"	0	0	0	0	0	0	0.000711237553342817	0	0	0	0	0.000905797101449275	0.00066711140760507	0	0.000922509225092251	0.0028436018957346	0.00201612903225806	0.00202634245187437
"3784011"	0	0	0	0	0	0	0	0	0	0	0	0.00271739130434783	0	0	0	0	0	0.00101317122593718
"4449120"	0.00127145581691036	0.00242277407631738	0	0.00126984126984127	0.00072463768115942	0	0	0	0.000890471950133571	0.00290135396518375	0.000841750841750842	0.00271739130434783	0.00266844563042028	0.00293040293040293	0.00276752767527675	0.00853080568720379	0	0.00303951367781155
"4443130"	0	0	0	0	0	0.000766283524904215	0	0	0	0	0.00168350168350168	0	0	0.00146520146520147	0	0	0.00100806451612903	0.00202634245187437
"4481081"	0	0	0	0	0	0	0	0	0	0	0	0	0.00733822548365577	0.00952380952380952	0.00276752767527675	0.0018957345971564	0	0.00202634245187437
"1695945"	0	0	0.000608272506082725	0.000634920634920635	0	0	0.000711237553342817	0	0.00178094390026714	0.000967117988394584	0.00168350168350168	0.000905797101449275	0	0	0.00276752767527675	0	0.00403225806451613	0.00405268490374873
"3201085"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0.00830258302583026	0.0132701421800948	0.0171370967741935	0.0060790273556231
"4402555"	0	0	0	0.000634920634920635	0.00144927536231884	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"3569524"	0	0	0.0024330900243309	0	0	0.00153256704980843	0	0	0.000890471950133571	0	0.00168350168350168	0	0.00066711140760507	0.000732600732600733	0	0	0	0
"2900334"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0.00146520146520147	0.0018450184501845	0.0028436018957346	0	0
"4329811"	0.00127145581691036	0.00121138703815869	0.000608272506082725	0.000634920634920635	0.00072463768115942	0.00153256704980843	0.000711237553342817	0	0.00445235975066785	0.00290135396518375	0.00757575757575758	0.00905797101449275	0.00867244829886591	0.0102564102564103	0.0101476014760148	0.00853080568720379	0.0141129032258065	0.0141843971631206
"4466578"	0	0	0	0	0	0	0	0	0.00267141585040071	0	0	0	0	0	0	0	0	0
"2609407"	0.00254291163382072	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1665042"	0.000635727908455181	0.000605693519079346	0.00121654501216545	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0	0	0	0
"2979060"	0	0	0	0.000634920634920635	0.00072463768115942	0	0.000711237553342817	0.00159744408945687	0.00178094390026714	0.00290135396518375	0.000841750841750842	0.000905797101449275	0.00133422281521014	0.00146520146520147	0.0018450184501845	0	0	0.00202634245187437
"3910494"	0	0	0.000608272506082725	0.000634920634920635	0.00217391304347826	0.00153256704980843	0.00142247510668563	0	0	0	0	0	0	0	0	0	0	0
"4082925"	0.000635727908455181	0.000605693519079346	0.00121654501216545	0.0019047619047619	0.00217391304347826	0	0.00142247510668563	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4484137"	0.00445009535918627	0.00605693519079346	0.0048661800486618	0.00253968253968254	0.00144927536231884	0.00306513409961686	0	0	0	0	0	0	0	0	0	0	0	0
"4416656"	0	0	0	0	0	0	0	0.000798722044728434	0.000890471950133571	0.00193423597678917	0	0	0	0.00146520146520147	0.000922509225092251	0	0	0
"2643707"	0	0	0	0	0	0	0.00284495021337127	0.00159744408945687	0.00445235975066785	0	0	0.000905797101449275	0.0246831220813876	0.0168498168498168	0.000922509225092251	0.000947867298578199	0.00604838709677419	0.00405268490374873
"4418364"	0	0	0	0	0.00072463768115942	0.00153256704980843	0.0085348506401138	0.00958466453674121	0.00712377560106857	0.00773694390715667	0.00925925925925926	0.00543478260869565	0	0.00146520146520147	0	0	0	0
"2609531"	0	0	0	0	0	0	0	0	0	0	0	0	0.00200133422281521	0	0	0	0	0
"245662"	0	0	0	0	0	0	0.00142247510668563	0	0.000890471950133571	0.000967117988394584	0.00252525252525253	0	0.00133422281521014	0.00293040293040293	0.00461254612546125	0.0018957345971564	0.00201612903225806	0.00202634245187437
"3967377"	0	0	0	0	0	0	0	0	0	0.000967117988394584	0	0.00181159420289855	0	0	0	0.000947867298578199	0.0030241935483871	0
"4354328"	0	0	0	0	0.00217391304347826	0.000766283524904215	0.0142247510668563	0.018370607028754	0.00267141585040071	0.000967117988394584	0.00673400673400673	0.00452898550724638	0	0.000732600732600733	0	0	0	0
"217239"	0.00127145581691036	0.00302846759539673	0.000608272506082725	0	0.00072463768115942	0.00153256704980843	0	0	0	0	0	0.00271739130434783	0	0	0.0018450184501845	0.000947867298578199	0.00201612903225806	0
"4407527"	0.000635727908455181	0.000605693519079346	0.00121654501216545	0.000634920634920635	0.00217391304347826	0.000766283524904215	0.0042674253200569	0.00479233226837061	0	0	0	0	0	0	0	0	0	0
"4376943"	0.000635727908455181	0.000605693519079346	0	0.00253968253968254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2004420"	0	0	0.000608272506082725	0	0	0	0	0.00159744408945687	0.00534283170080142	0.00773694390715667	0.00336700336700337	0.0036231884057971	0.00266844563042028	0.00659340659340659	0.00276752767527675	0.000947867298578199	0.0100806451612903	0.00202634245187437
"2409903"	0.00127145581691036	0	0.000608272506082725	0.000634920634920635	0	0.000766283524904215	0.000711237553342817	0.00159744408945687	0	0	0	0	0.00066711140760507	0	0	0	0	0
"159513"	0	0	0	0	0	0.000766283524904215	0.00284495021337127	0.000798722044728434	0.000890471950133571	0.000967117988394584	0.00336700336700337	0.00181159420289855	0.00066711140760507	0	0	0	0	0
"4361696"	0	0	0.000608272506082725	0.000634920634920635	0	0	0.0042674253200569	0	0.0115761353517364	0.00676982591876209	0.00252525252525253	0.00905797101449275	0.00733822548365577	0.00586080586080586	0.003690036900369	0.00568720379146919	0.00705645161290323	0.00405268490374873
"4394036"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0.0018450184501845	0	0	0
"239971"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0.000841750841750842	0	0	0	0.000922509225092251	0	0	0
"1108788"	0	0	0.000608272506082725	0.00126984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"245599"	0	0	0	0	0	0.000766283524904215	0	0	0	0	0.000841750841750842	0.000905797101449275	0	0	0	0	0	0
"4344518"	0	0	0	0	0	0	0	0	0	0	0	0	0.00133422281521014	0.00146520146520147	0.000922509225092251	0.000947867298578199	0	0
"3892695"	0	0	0	0	0	0.000766283524904215	0.000711237553342817	0	0.000890471950133571	0	0	0	0	0	0	0	0	0
"2898369"	0	0	0	0	0.00289855072463768	0	0	0	0	0	0	0	0	0	0	0	0	0.00101317122593718
"3844699"	0.00254291163382072	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4447637"	0	0.000605693519079346	0	0	0.00072463768115942	0	0.00142247510668563	0	0.00178094390026714	0.000967117988394584	0.00168350168350168	0.000905797101449275	0	0.000732600732600733	0.000922509225092251	0.000947867298578199	0	0.00202634245187437
"4400687"	0	0	0.000608272506082725	0.00253968253968254	0.0072463768115942	0.00689655172413793	0.000711237553342817	0	0.000890471950133571	0	0	0.0036231884057971	0	0	0	0	0	0
"4197191"	0.000635727908455181	0	0.000608272506082725	0	0	0	0	0.0023961661341853	0.000890471950133571	0.00193423597678917	0.00168350168350168	0.00271739130434783	0	0.000732600732600733	0	0	0	0
"4331526"	0	0	0	0	0	0	0.00213371266002845	0.000798722044728434	0.00178094390026714	0	0.000841750841750842	0.00181159420289855	0.00066711140760507	0.000732600732600733	0	0	0	0
"4325622"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504032258064516	0.00202634245187437
"4355892"	0.00127145581691036	0.00121138703815869	0.00790754257907543	0.0165079365079365	0.00579710144927536	0.00613026819923372	0.000711237553342817	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4253568"	0.00127145581691036	0.00121138703815869	0.00364963503649635	0.00634920634920635	0.0072463768115942	0.0130268199233716	0	0	0	0	0	0	0	0	0	0	0	0
"2805362"	0.000635727908455181	0.00242277407631738	0.000608272506082725	0	0.00072463768115942	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"3358423"	0.00127145581691036	0.00121138703815869	0.00547445255474453	0.00126984126984127	0.00217391304347826	0.0053639846743295	0.00782361308677098	0.00878594249201278	0.0160284951024043	0.0203094777562863	0.015993265993266	0.0181159420289855	0.019346230820547	0.0117216117216117	0	0.000947867298578199	0	0
"2539038"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030241935483871	0.00202634245187437
"4441734"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021978021978022	0	0	0.00806451612903226	0.0101317122593718
"4387376"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0	0.000905797101449275	0.00200133422281521	0.00146520146520147	0	0	0.00201612903225806	0
"4378804"	0.00445009535918627	0.0115081768625076	0.00304136253041363	0.00253968253968254	0.0108695652173913	0.0145593869731801	0.0184921763869132	0.018370607028754	0	0	0	0	0	0	0	0	0	0
"4460622"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201612903225806	0.00101317122593718
"2292385"	0.000635727908455181	0	0.000608272506082725	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4404765"	0	0	0.000608272506082725	0	0.00217391304347826	0.00229885057471264	0	0	0	0	0	0	0	0	0	0.000947867298578199	0	0
"4375521"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146520146520147	0.003690036900369	0	0	0
"3991581"	0	0	0.000608272506082725	0	0.00144927536231884	0.00306513409961686	0	0	0	0	0	0	0	0	0	0	0	0
"4335143"	0.00445009535918627	0.00181708055723804	0.00304136253041363	0.00507936507936508	0.00072463768115942	0	0.000711237553342817	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4340971"	0.00127145581691036	0	0.000608272506082725	0	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"4434179"	0	0	0.00121654501216545	0	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"4408108"	0.00190718372536554	0.000605693519079346	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0	0	0	0
"4357487"	0.00127145581691036	0	0.000608272506082725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4482457"	0.000635727908455181	0.000605693519079346	0	0.000634920634920635	0.00072463768115942	0	0.00213371266002845	0.000798722044728434	0	0	0	0	0.00066711140760507	0	0	0	0	0
"4398292"	0.013986013986014	0.0133252574197456	0.0115571776155718	0.013968253968254	0.0036231884057971	0.00459770114942529	0.000711237553342817	0.000798722044728434	0	0	0	0	0.00133422281521014	0	0	0	0	0
"4354478"	0	0	0	0	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0.00133422281521014	0	0	0	0	0.00101317122593718
"4374421"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028436018957346	0	0.00101317122593718
"236658"	0	0	0	0	0.00072463768115942	0.00153256704980843	0.00568990042674253	0.00399361022364217	0.00356188780053428	0.00193423597678917	0.00589225589225589	0.0072463768115942	0.00200133422281521	0.0043956043956044	0.0018450184501845	0	0.0030241935483871	0
"254697"	0	0	0.00182481751824818	0	0.00289855072463768	0.00153256704980843	0.00284495021337127	0.00399361022364217	0	0	0.00168350168350168	0.000905797101449275	0	0.0021978021978022	0	0	0	0
"4340354"	0	0	0	0	0	0	0	0	0.000890471950133571	0.00386847195357834	0	0	0.00066711140760507	0.0021978021978022	0.003690036900369	0	0.00504032258064516	0.00202634245187437
"4447198"	0	0	0.000608272506082725	0.00317460317460317	0.0202898550724638	0.0145593869731801	0.00284495021337127	0.000798722044728434	0	0.000967117988394584	0	0	0	0	0	0	0	0
"248966"	0	0	0	0	0	0	0.000711237553342817	0	0	0	0	0	0	0	0.0018450184501845	0	0.00100806451612903	0
"4053303"	0	0	0	0	0	0.000766283524904215	0.000711237553342817	0	0.000890471950133571	0	0	0	0.00066711140760507	0	0	0	0	0
"249586"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0.00276752767527675	0.0037914691943128	0	0.00101317122593718
"4329829"	0	0	0	0	0.00144927536231884	0.000766283524904215	0.00213371266002845	0.00399361022364217	0.00178094390026714	0	0.000841750841750842	0	0.00133422281521014	0.000732600732600733	0	0	0	0
"3059022"	0	0	0	0	0	0	0	0	0	0	0	0.000905797101449275	0	0	0	0	0.00201612903225806	0.00101317122593718
"4409431"	0.00190718372536554	0	0.000608272506082725	0.000634920634920635	0	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"39534"	0.00953591862682772	0.00969109630526953	0.00121654501216545	0.00126984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2939637"	0	0	0	0.000634920634920635	0.00217391304347826	0.00306513409961686	0	0	0	0	0	0	0	0	0	0	0	0
"4086932"	0	0	0	0.000634920634920635	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"3362404"	0.00127145581691036	0.000605693519079346	0	0	0	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"4416461"	0	0	0	0	0	0	0	0.00159744408945687	0	0.000967117988394584	0	0	0	0	0.0018450184501845	0	0	0.00101317122593718
"3362400"	0.00190718372536554	0.00121138703815869	0.00182481751824818	0.00253968253968254	0	0.00229885057471264	0.00142247510668563	0.00319488817891374	0	0	0.000841750841750842	0.000905797101449275	0	0	0.000922509225092251	0	0	0
"4023422"	0.00127145581691036	0.00363416111447608	0.000608272506082725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4453908"	0.000635727908455181	0.000605693519079346	0.00182481751824818	0.000634920634920635	0	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"4480100"	0	0	0	0	0	0	0	0.00159744408945687	0.000890471950133571	0.00193423597678917	0	0	0	0	0	0	0.00100806451612903	0
"4442050"	0	0.000605693519079346	0.00304136253041363	0.00253968253968254	0	0.000766283524904215	0.00497866287339972	0.00399361022364217	0.006233303650935	0.00193423597678917	0.00925925925925926	0.00996376811594203	0.0166777851901268	0.0161172161172161	0.00276752767527675	0.000947867298578199	0	0
"3222157"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202634245187437
"3586851"	0	0.000605693519079346	0.000608272506082725	0	0	0.00306513409961686	0.0042674253200569	0.00958466453674121	0.00267141585040071	0.00290135396518375	0.000841750841750842	0.0072463768115942	0.00266844563042028	0.00512820512820513	0	0.000947867298578199	0	0
"3317246"	0	0	0	0	0	0	0	0	0.00178094390026714	0.00290135396518375	0.000841750841750842	0	0	0.0021978021978022	0.0018450184501845	0.0018957345971564	0	0
"4373677"	0	0	0	0	0	0	0	0	0.00267141585040071	0.00290135396518375	0	0	0	0.0043956043956044	0	0	0	0
"4468788"	0.00445009535918627	0.0066626287098728	0.00912408759124088	0.00888888888888889	0.0072463768115942	0.00306513409961686	0	0	0	0	0	0	0	0	0	0	0	0
"3625178"	0	0	0	0	0	0	0	0	0	0	0	0	0.00133422281521014	0.00146520146520147	0	0.000947867298578199	0.0030241935483871	0.00101317122593718
"4454616"	0	0.000605693519079346	0	0.000634920634920635	0	0.000766283524904215	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"3832800"	0	0	0.000608272506082725	0	0.00217391304347826	0	0.00142247510668563	0.000798722044728434	0.00178094390026714	0.00193423597678917	0.000841750841750842	0	0.00200133422281521	0.0021978021978022	0.0018450184501845	0	0.00100806451612903	0
"4341025"	0	0	0.000608272506082725	0.0019047619047619	0.00072463768115942	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"2021407"	0	0	0.00608272506082725	0.00698412698412698	0.0123188405797101	0.00919540229885057	0.000711237553342817	0.0023961661341853	0.00178094390026714	0.000967117988394584	0	0	0.00066711140760507	0	0	0	0	0
"4479281"	0	0	0	0	0	0	0.000711237553342817	0.00159744408945687	0	0.000967117988394584	0	0	0	0.00146520146520147	0	0	0	0
"4436498"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0.000841750841750842	0	0.00133422281521014	0.00146520146520147	0	0	0	0
"4479821"	0	0	0.000608272506082725	0	0.00434782608695652	0.00229885057471264	0	0	0	0	0	0	0	0	0	0	0	0
"3841378"	0.00127145581691036	0.00181708055723804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4446039"	0.00381436745073109	0.00181708055723804	0.00182481751824818	0.00253968253968254	0.0036231884057971	0.00306513409961686	0.00142247510668563	0.000798722044728434	0.000890471950133571	0	0.00252525252525253	0	0.00066711140760507	0.00146520146520147	0.003690036900369	0.0018957345971564	0.0030241935483871	0.00101317122593718
"4441581"	0	0	0	0	0	0	0	0	0.00178094390026714	0.000967117988394584	0	0.000905797101449275	0.00200133422281521	0.000732600732600733	0.0018450184501845	0.0028436018957346	0.00201612903225806	0.00202634245187437
"247961"	0	0.000605693519079346	0	0	0	0	0	0	0.000890471950133571	0.000967117988394584	0.00168350168350168	0.0036231884057971	0.00133422281521014	0	0.003690036900369	0.0018957345971564	0.00201612903225806	0.00101317122593718
"4444543"	0.000635727908455181	0	0.00121654501216545	0	0	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"4437964"	0	0	0.000608272506082725	0	0	0.00153256704980843	0.000711237553342817	0.000798722044728434	0	0	0.00168350168350168	0.00271739130434783	0.00266844563042028	0.00293040293040293	0	0	0.00201612903225806	0.00101317122593718
"3856485"	0	0	0	0	0	0	0.00213371266002845	0	0	0	0	0	0.00133422281521014	0	0.000922509225092251	0	0	0
"4379859"	0	0.000605693519079346	0.00121654501216545	0.00253968253968254	0.00072463768115942	0.00153256704980843	0.00213371266002845	0.0023961661341853	0.000890471950133571	0.00193423597678917	0.00420875420875421	0	0.00066711140760507	0.00146520146520147	0	0.000947867298578199	0.00100806451612903	0.00202634245187437
"3471159"	0	0.000605693519079346	0	0.00253968253968254	0.00072463768115942	0.00383141762452107	0	0.000798722044728434	0.000890471950133571	0.000967117988394584	0.000841750841750842	0	0	0	0	0	0	0
"4316348"	0.00381436745073109	0.0066626287098728	0.00304136253041363	0.00507936507936508	0.00289855072463768	0.00306513409961686	0	0.00319488817891374	0.000890471950133571	0.00386847195357834	0.00168350168350168	0	0.00266844563042028	0.0043956043956044	0.003690036900369	0.004739336492891	0.00403225806451613	0.00506585612968592
"3180137"	0	0	0	0	0	0	0.000711237553342817	0.00159744408945687	0	0	0	0.000905797101449275	0.00066711140760507	0	0	0	0.00201612903225806	0.00405268490374873
"2887026"	0	0	0	0	0	0	0	0	0	0	0.000841750841750842	0	0.00066711140760507	0.000732600732600733	0.000922509225092251	0.0018957345971564	0.00403225806451613	0.00202634245187437
"4422788"	0	0	0	0	0	0	0	0	0	0	0	0	0.00200133422281521	0	0	0	0	0.00101317122593718
"4378264"	0	0	0	0	0	0	0.000711237553342817	0	0	0.000967117988394584	0.000841750841750842	0	0.00133422281521014	0.000732600732600733	0.000922509225092251	0	0.00201612903225806	0.00303951367781155
"4471530"	0.000635727908455181	0	0.0024330900243309	0.00444444444444444	0.0123188405797101	0.0137931034482759	0.00568990042674253	0.00319488817891374	0.0115761353517364	0.00676982591876209	0.00841750841750842	0.0135869565217391	0.00333555703802535	0.00586080586080586	0.0018450184501845	0	0	0
"1819997"	0	0	0	0	0	0	0	0.000798722044728434	0	0	0	0	0.00066711140760507	0	0	0	0.00201612903225806	0
"249579"	0	0	0	0	0	0	0	0	0.00534283170080142	0.000967117988394584	0.00336700336700337	0.00271739130434783	0.00200133422281521	0.00146520146520147	0.00461254612546125	0.0018957345971564	0.00504032258064516	0
"254570"	0.00127145581691036	0	0.00121654501216545	0.000634920634920635	0.00072463768115942	0.000766283524904215	0.000711237553342817	0	0	0	0	0	0	0	0.000922509225092251	0.000947867298578199	0.00100806451612903	0.00101317122593718
"4425478"	0.00127145581691036	0	0	0	0	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"4332653"	0	0	0.000608272506082725	0.000634920634920635	0.00507246376811594	0.000766283524904215	0	0.000798722044728434	0	0	0.000841750841750842	0.00181159420289855	0	0	0	0	0	0
"4159870"	0.00254291163382072	0.00181708055723804	0.000608272506082725	0.000634920634920635	0	0.00153256704980843	0.00142247510668563	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4034476"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146520146520147	0	0	0.00100806451612903	0
"1715732"	0.000635727908455181	0	0.00121654501216545	0.000634920634920635	0.00144927536231884	0	0.000711237553342817	0	0.00178094390026714	0	0.00168350168350168	0.00181159420289855	0	0.000732600732600733	0.000922509225092251	0.0028436018957346	0.00100806451612903	0.00101317122593718
"1833396"	0	0	0	0	0.00072463768115942	0	0	0	0	0	0	0	0.00066711140760507	0.000732600732600733	0	0	0	0
"4368401"	0	0	0	0	0	0	0	0	0	0.00193423597678917	0	0	0	0	0	0	0	0
"2969615"	0	0	0	0	0	0	0.00142247510668563	0.000798722044728434	0	0	0	0	0	0	0.0018450184501845	0.0018957345971564	0.00100806451612903	0.00202634245187437
"202318"	0	0	0	0	0	0	0.00284495021337127	0.000798722044728434	0	0	0.00252525252525253	0	0	0	0	0	0	0
"2152700"	0.00508582326764145	0.0109024833434282	0.00304136253041363	0.000634920634920635	0.00144927536231884	0.00229885057471264	0	0	0	0	0	0	0	0.000732600732600733	0	0	0	0
"2968587"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0	0	0.00201612903225806	0.00202634245187437
"1787797"	0.00127145581691036	0.00121138703815869	0.000608272506082725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1868810"	0	0	0	0	0	0	0	0	0	0	0	0	0.00133422281521014	0	0.000922509225092251	0.000947867298578199	0.0030241935483871	0.00202634245187437
"3987103"	0	0	0	0	0	0	0.00213371266002845	0.000798722044728434	0.00178094390026714	0.00290135396518375	0.00168350168350168	0.00181159420289855	0.00200133422281521	0.0043956043956044	0.00553505535055351	0.004739336492891	0.00604838709677419	0.00303951367781155
"3213684"	0	0	0	0.000634920634920635	0	0.000766283524904215	0	0.000798722044728434	0	0	0	0	0	0	0.0018450184501845	0	0	0
"4375657"	0	0	0	0	0.00072463768115942	0.000766283524904215	0.00142247510668563	0.00159744408945687	0.00534283170080142	0.00386847195357834	0.00168350168350168	0.000905797101449275	0.00333555703802535	0.0021978021978022	0.0341328413284133	0.0303317535545024	0.0151209677419355	0.0202634245187437
"4184652"	0.00254291163382072	0.000605693519079346	0.000608272506082725	0	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"3787522"	0	0	0.000608272506082725	0.000634920634920635	0	0	0.00142247510668563	0.000798722044728434	0.000890471950133571	0	0	0	0	0	0	0	0	0
"2625392"	0	0	0	0	0	0	0	0	0	0.00193423597678917	0	0	0	0	0	0.0018957345971564	0	0
